red,green,blue,rowNum,listing_title,listing_distance_miles,listing_url,price,listingPriceRedu,Body Style,Drive Type,Engine,Mileage,Transmission,ATC Car ID,Fuel,Stock #,VIN,carFeaturesText,exterior,interior,sellerComment,Basic Warranty,Corrosion Warranty,Drivetrain Warranty,Roadside Assistance Warranty,newListingIndicator,Dealer,model,year,ownershipStatus,Location,sellerType,DriveTypeGeneral,numWordsinComment,CityMpg,HyMpg
227,19,19,247,Used 2015 Subaru Outback 2.5i Limited,32,/cars-for-sale/vehicledetails.xhtml?listingId=485428015&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D200%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=200&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,24637,FALSE,Wagon,All wheel drive,4-Cylinder,36596,Continuously Variable Automatic,AT-1CEF0B2F,Gasoline,18105511,4S4BSBNC9F3345869,***CLEAN CARFAX******EYESIGHT******MOONROOF******NAVIGATION******NO ACCIDENTS ON CARFAX******ONE OWNER***12 Speakers4-Wheel Disc Brakes4.111 Axle RatioABS brakes,#E31313,#000000,"LOADED! ***EYESIGHT***/***NAVIGATION***, etc. CARFAX One-Owner. Clean CARFAX. 2015 Subaru Outback LIMITED, in Venetian Red Pearl and Slate Black Leather, with only 36K miles, priced competitively at $24637. Moonroof Package & Keyless Access & Navi & EyeSight, PRE-COLLISION BRAKING SYSTEM, BLIND SPOT WARNING, REAR CROSS TRAFFIC ALERT, Rear-Vision Camera, Harman Kardon Surround Sound AM/FM/MP3 HD Radio w/ SiriusXM Satellite, Bluetooth Hands-Free Phone System, USB, Vehicle Information Display, Auto-Dimming Rear View Compass Mirror w/Homelink, Steering wheel mounted audio controls, All Weather (Heated: Front Power Seats, Rear Seats, Windshield, and Mirrors), Symmetrical All Wheel Drive with X-Mode..Odometer is 18587 miles below market average!Priced below KBB Fair Purchase Price!Our Principles of Love Promise: *Promise Pricing, No Negotiation *Non-Commissioned, Pressure Free, Efficient & Helpful Staff *48HR Money Back Guarantee *Eco Friendly Dealerships *Active Community Involvement *Open & Transparent Offices *Trade-In Guarantee: We Buy Even if You Don't.33/25 Highway/City MPGAwards:* 2015 KBB.com 10 Best All-Wheel-Drive Vehicles Under $25,000 * 2015 KBB.com 15 Best Family Cars * 2015 KBB.com Brand Image Awards * 2015 KBB.com Best Resale Value Awards * 2015 KBB.com 5-Year Cost to Own AwardsProudly serving the Salt Lake and surrounding areas, including: Bountiful, Logan, Ogden, Park City, Provo and Tooele.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Mark Miller Subaru Midtown,2.5i Limited,2015,Used,Provo,Dealer,Automatic,1425,25,33
139,139,139,248,Used 2015 Subaru Outback 2.5i Limited,32,/cars-for-sale/vehicledetails.xhtml?listingId=485200856&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D200%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=200&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,20193,TRUE,Wagon,All wheel drive,4-Cylinder,74367,Continuously Variable Automatic,AT-1CEB93D8,Gasoline,L1800410,4S4BSAJC6F3285470,***CLEAN CARFAX******NO ACCIDENTS ON CARFAX******ONE OWNER***12 Speakers4-Wheel Disc Brakes4.111 Axle RatioABS brakesAM/FM radio: SiriusXMAir ConditioningAlloy wheels,#8B8B8B,#000000,"CARFAX One-Owner. Clean CARFAX. 2015 Subaru Outback LIMITED, in Ice Silver Metallic and Slate Black Leather, priced competitively at $20193. Dual Zone Auto Climate Control, Power Rear Gate, Harman Kardon Sound System w/ SiriusXM Satellite, Bluetooth Hands-Free Phone System, Aha Infotainment, USB, Steering wheel mounted audio controls, All Weather (Heated: Front Power Seats, Rear Seats, Windshield, and Mirrors), Backup camera, Symmetrical All Wheel Drive with X-Mode.Priced within Kelley Blue Book Fair Market RangeOur Principles of Love Promise: *Promise Pricing, No Negotiation *Non-Commissioned, Pressure Free, Efficient & Helpful Staff *48HR Money Back Guarantee *Eco Friendly Dealerships *Active Community Involvement *Open & Transparent Offices *Trade-In Guarantee: We Buy Even if You Don't.33/25 Highway/City MPGAwards:* 2015 KBB.com 15 Best Family Cars * 2015 KBB.com 10 Best All-Wheel-Drive Vehicles Under $25,000 * 2015 KBB.com 5-Year Cost to Own Awards * 2015 KBB.com Brand Image Awards * 2015 KBB.com Best Resale Value AwardsProudly serving the Salt Lake and surrounding areas, including: Bountiful, Logan, Ogden, Park City, Provo and Tooele.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Mark Miller Subaru Midtown,2.5i Limited,2015,Used,Provo,Dealer,Automatic,1157,25,33
36,139,21,249,Used 2017 Subaru Outback 2.5i,32,/cars-for-sale/vehicledetails.xhtml?listingId=485661262&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D200%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=200&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,24925,FALSE,Wagon,All wheel drive,4-Cylinder,18171,Continuously Variable Automatic,AT-1CF29A4E,Gasoline,L1800500,4S4BSACC9H3371565,***CLEAN CARFAX******NO ACCIDENTS ON CARFAX******ONE OWNER***4-Wheel Disc Brakes4.111 Axle RatioABS brakesAir ConditioningAlloy wheelsAnti-whiplash front head restraintsBrake assist,#248B15,#FFFFEE,"CARFAX One-Owner. Clean CARFAX. Mark Miller Subaru Midtown is proud to offer this 2017 Subaru Outback Premium, in Wilderness Green Metallic and Warm Ivory interior, with only 18K miles, priced competitively at $24925. Power Seat, Dual Auto Climate Control, Rear Camera, All Weather (Heated: Seats, Windshield, and Mirrors), AM/FM/MP3 w/ SiriusXM Satellite, Bluetooth Hands-Free Phone System, USB, Steering wheel mounted audio controls, Remote keyless entry, Tilt & Telescoping Steering Wheel, Alloy Wheels, Symmetrical All Wheel Drive with X-Mode, Vehicle Dynamics Control and Traction Control.Priced below KBB Fair Purchase Price!Our Principles of Love Promise: *Promise Pricing, No Negotiation *Non-Commissioned, Pressure Free, Efficient & Helpful Staff *48HR Money Back Guarantee *Eco Friendly Dealerships *Active Community Involvement *Open & Transparent Offices *Trade-In Guarantee: We Buy Even if You Don't.32/25 Highway/City MPGAwards:* 2017 IIHS Top Safety Pick+Proudly serving the Salt Lake and surrounding areas, including: Bountiful, Logan, Ogden, Park City, Provo and Tooele.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Mark Miller Subaru Midtown,2.5i,2017,Used,Provo,Dealer,Automatic,1087,25,32
215,215,215,250,Used 2017 Subaru Outback 2.5i,32,/cars-for-sale/vehicledetails.xhtml?listingId=485661241&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D200%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=200&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,24520,FALSE,Wagon,All wheel drive,4-Cylinder,24569,Continuously Variable Automatic,AT-1CF29A39,Gasoline,L1800490,4S4BSACC0H3414111,***CLEAN CARFAX******NO ACCIDENTS ON CARFAX******ONE OWNER***4-Wheel Disc Brakes4.111 Axle RatioABS brakesAir ConditioningAlloy wheelsAnti-whiplash front head restraintsBrake assist,#D7D7D7,#000000,"CARFAX One-Owner. Clean CARFAX. Mark Miller Subaru Midtown is proud to offer this 2017 Subaru Outback Premium, in Crystal White Pearl and Slate Black interior, priced competitively at $24520. Power Seat, Dual Auto Climate Control, Rear Camera, All Weather (Heated: Seats, Windshield, and Mirrors), AM/FM/MP3 w/ SiriusXM Satellite, Bluetooth Hands-Free Phone System, USB, Steering wheel mounted audio controls, Remote keyless entry, Tilt & Telescoping Steering Wheel, Alloy Wheels, Symmetrical All Wheel Drive with X-Mode, Vehicle Dynamics Control and Traction Control.Priced below KBB Fair Purchase Price!Our Principles of Love Promise: *Promise Pricing, No Negotiation *Non-Commissioned, Pressure Free, Efficient & Helpful Staff *48HR Money Back Guarantee *Eco Friendly Dealerships *Active Community Involvement *Open & Transparent Offices *Trade-In Guarantee: We Buy Even if You Don't.32/25 Highway/City MPGAwards:* 2017 IIHS Top Safety Pick+Proudly serving the Salt Lake and surrounding areas, including: Bountiful, Logan, Ogden, Park City, Provo and Tooele.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Mark Miller Subaru Midtown,2.5i,2017,Used,Provo,Dealer,Automatic,1061,25,32
5,81,141,251,Used 2015 Subaru Outback 2.5i Limited,32,/cars-for-sale/vehicledetails.xhtml?listingId=485661258&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D200%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=200&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,25741,FALSE,Wagon,All wheel drive,4-Cylinder,18986,Continuously Variable Automatic,AT-1CF29A4A,Gasoline,18104311,4S4BSBNC6F3273822,***EYESIGHT******MOONROOF******NAVIGATION******ONE OWNER***12 Speakers4-Wheel Disc Brakes4.111 Axle RatioABS brakesAM/FM radio: SiriusXMAir Conditioning,#05518D,#000000,"LOADED! ***EYESIGHT***, ***NAVIGATION***, etc. CARFAX One-Owner. Mark Miller Subaru Midtown is proud to offer this 2015 Subaru Outback Limited, in Twilight Blue Metallic and Slate Black Leather, with only 18K miles, priced competitively at $25741. Navi & EyeSight Power Moonroof pkg. Blindside Alert, Rear Crosstraffic Alert, Dual Zone Auto Climate Control, Keyless Access w/Pushbutton Start, Harman Kardon Sound System w/ SiriusXM Satellite, Bluetooth Hands-Free Phone System, Aha Infotainment, USB, Vehicle Information Display, Auto-Dimming Rear View Compass Mirror w/Homelink, Steering wheel mounted audio controls, All Weather (Heated: Front Power Seats, Rear Seats, Windshield, and Mirrors), Backup camera, Symmetrical All Wheel Drive with X-Mode.Odometer is 31415 miles below market average!Priced below KBB Fair Purchase Price!Our Principles of Love Promise: *Promise Pricing, No Negotiation *Non-Commissioned, Pressure Free, Efficient & Helpful Staff *48HR Money Back Guarantee *Eco Friendly Dealerships *Active Community Involvement *Open & Transparent Offices *Trade-In Guarantee: We Buy Even if You Don't.33/25 Highway/City MPGAwards:* 2015 KBB.com 10 Best All-Wheel-Drive Vehicles Under $25,000 * 2015 KBB.com 15 Best Family Cars * 2015 KBB.com Best Resale Value Awards * 2015 KBB.com 5-Year Cost to Own Awards * 2015 KBB.com Brand Image AwardsProudly serving the Salt Lake and surrounding areas, including: Bountiful, Logan, Ogden, Park City, Provo and Tooele.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Mark Miller Subaru Midtown,2.5i Limited,2015,Used,Provo,Dealer,Automatic,1473,25,33
0,0,0,252,Used 2017 Subaru Outback 2.5i,32,/cars-for-sale/vehicledetails.xhtml?listingId=486086284&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D200%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=200&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,30025,FALSE,Wagon,All wheel drive,4-Cylinder,13763,Continuously Variable Automatic,AT-1CF9168C,Gasoline,18106341,4S4BSANC2H3205966,***CLEAN CARFAX******EYESIGHT******MOONROOF******NAVIGATION******NO ACCIDENTS ON CARFAX******ONE OWNER***12 Speakers4-Wheel Disc Brakes4.111 Axle RatioABS brakes,#000000,#000000,"LOADED! ***EYESIGHT***, ***NAVIGATION***, etc. CARFAX One-Owner. Clean CARFAX. 2017 Subaru Outback Limited, in Crystal Black Silica and Slate Black Leather, with only 13K miles, priced competitively at $30025. ***MOONROOF***, Eyesight & Navigation w/ Blind Spot Warning, Lane Keep Assist, Rear Cross Traffic Alert, High Beam Assist, High-Intenstity Discharge Headlights, Harman Kardon Surround Sound System w/ SiriusXM Satellite, Bluetooth Hands-Free Phone System, Aha Infotainment, USB, Steering wheel mounted audio controls, All Weather (Heated: Front Power Seats, Rear Seats, Windshield, and Mirrors), Backup camera, Symmetrical All Wheel Drive with X-Mode.Radio: Subaru Starlink 7.0 Multimedia Nav System, Reverse Auto Brake, Smartphone Integration, Vehicle Information Display. Odometer is 2489 miles below market average!Our Principles of Love Promise: *Promise Pricing, No Negotiation *Non-Commissioned, Pressure Free, Efficient & Helpful Staff *48HR Money Back Guarantee *Eco Friendly Dealerships *Active Community Involvement *Open & Transparent Offices *Trade-In Guarantee: We Buy Even if You Don't.32/25 Highway/City MPGAwards:* 2017 IIHS Top Safety Pick+Proudly serving the Salt Lake and surrounding areas, including: Bountiful, Logan, Ogden, Park City, Provo and Tooele.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",TRUE,Mark Miller Subaru Midtown,2.5i,2017,Used,Provo,Dealer,Automatic,1283,25,32
36,139,21,253,Used 2011 Subaru Outback 2.5i,32,/cars-for-sale/vehicledetails.xhtml?listingId=486086296&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D200%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=200&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,12632,FALSE,Wagon,All wheel drive,4-Cylinder,92039,Continuously Variable Automatic,AT-1CF91698,Gasoline,18702771,4S4BRBGCXB3338688,"***CLEAN CARFAX******MOONROOF***17"" Alloy Wheels3.9 Axle Ratio4 Speakers4-Wheel Disc BrakesABS brakesAM/FM Stereo w/Single-Disc CD PlayerAM/FM radioAir Conditioning",#248B15,#FFFFEE,"Mark Miller Subaru Midtown is proud to offer this 2011 Subaru Outback 2.5i, in Cypress Green Pearl and Warm Ivory Cloth, priced competitively at $ 12632, ***CLEAN CARFAX***, ***MOONROOF***, All-Weather Package, All-Weather Package & Power Moonroof, Auto-Dim Mirror w/Compass & Homelink, Front Wiper De-Icer, Heated Exterior Side Mirrors, Heated Front Seats, Power Moonroof, Rear Vision Camera. Odometer is 12374 miles below market average!Our Principles of Love Promise: *Promise Pricing, No Negotiation *Non-Commissioned, Pressure Free, Efficient & Helpful Staff *48HR Money Back Guarantee *Eco Friendly Dealerships *Active Community Involvement *Open & Transparent Offices *Trade-In Guarantee: We Buy Even if You Don't.29/22 Highway/City MPGAwards:* 2011 IIHS Top Safety Pick * ALG Best Residual Value * 2011 KBB.com Best Resale Value AwardsProudly serving the Salt Lake and surrounding areas, including: Bountiful, Logan, Ogden, Park City, Provo and Tooele.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",TRUE,Mark Miller Subaru Midtown,2.5i,2011,Used,Provo,Dealer,Automatic,960,22,29
69,69,69,254,New 2018 Subaru Outback 2.5i Premium,32,/cars-for-sale/vehicledetails.xhtml?listingId=479619418&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D200%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=200&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,29475,FALSE,Wagon,All wheel drive,4-Cylinder,0,Continuously Variable Automatic,AT-1C96695A,Gasoline,18106330,4S4BSAFC1J3335578,Adaptive Cruise ControlAll-Weather Floor LinersAuto-Dimming Exterior Mirror w/Approach LightBlind Spot DetectionEyeSight & BSD & RCTA & Power Rear Gate & HBAEyeSight SystemHigh Beam AssistLane Departure Warning & Sway WarningMap & Dome Lights LED UpgradePopular Package #2,#454545,#FFFFEE,"You won't want to miss this excellent value! Feature-packed and decked out! Subaru prioritized fit and finish as evidenced by: heated seats, a power rear cargo door, and much more. Under the hood you'll find a 4 cylinder engine with more than 170 horsepower, and for added security, dynamic Stability Control supplements the drivetrain. All wheel drive provides for safe passage, regardless of road or weather conditions. Our sales reps are extremely helpful knowledgeable. They'll work with you to find the right vehicle at a price you can afford. Stop by our dealership or give us a call for more information.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",TRUE,Mark Miller Subaru Midtown,2.5i Premium,2018,New,Provo,Dealer,Automatic,611,25,32
139,139,139,255,New 2018 Subaru Outback 2.5i Limited,32,/cars-for-sale/vehicledetails.xhtml?listingId=481523549&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D200%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=200&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,33862,FALSE,Wagon,All wheel drive,4-Cylinder,0,Continuously Variable Automatic,AT-1CB3775D,Gasoline,18106320,4S4BSANC0J3333502,Adaptive Cruise ControlAll-Weather Floor LinersAuto-Dimming Exterior Mirror w/Approach LightEyeSight & Navigation & HBA & RAB & LED & SRHEyeSight SystemHigh Beam AssistLED HeadlightsLane Departure Warning & Sway WarningMap & Dome Lights LED UpgradePopular Package #2,#8B8B8B,#000000,"This Subaru won't be on the lot long! Feature-packed and decked out! It includes leather upholstery, a blind spot monitoring system, automatic dimming door mirrors, and power front seats. Under the hood you'll find a 4 cylinder engine with more than 170 horsepower, and for added security, dynamic Stability Control supplements the drivetrain. All wheel drive provides for safe passage, regardless of road or weather conditions. Our sales reps are knowledgeable and professional. They'll work with you to find the right vehicle at a price you can afford. Stop in and take a test drive!","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",TRUE,Mark Miller Subaru Midtown,2.5i Limited,2018,New,Provo,Dealer,Automatic,585,25,32
5,81,141,256,Used 2013 Subaru Outback 2.5i Premium,32,/cars-for-sale/vehicledetails.xhtml?listingId=484088765&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dd%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D200%26endYear%3D2019%26modelCodeList%3DSUBOUTBK%26makeCodeList%3DSUB%26searchRadius%3D0&sellerTypes=d&startYear=1981&numRecords=100&firstRecord=200&endYear=2019&modelCodeList=SUBOUTBK&makeCodeList=SUB&searchRadius=0&makeCode1=SUB&modelCode1=SUBOUTBK,13500,FALSE,Wagon,All wheel drive,4-Cylinder,92614,Continuously Variable Automatic,AT-1CDA9BBD,Gasoline,18106,4S4BRBCC4D3227160,4WD/AWDABS brakesAir ConditioningAir conditioningAlloy WheelsAutomatic HeadlightsCD PlayerCargo Area CoverCargo Area TiedownsChild Safety Door Locks,#05518D,#F5F5DC,"2013 SUBARU OUTBACK 2.5I PREMIUM AWD, Blue w/ Beige Interior, 92k Miles, Bluetooth Connection, Heated Seats, Heated Mirrors, Auxiliary Audio Input, Keyless Entry, Luggage Rack, Power Seat, Steering Wheel Audio Control. Here at Wade Auto Group we sell quality vehicles at low prices. This car has a CLEAN TITLE. Call now or visit us at www.wadeautogroup.com WADE AUTO GROUP 3435 S. Main St SLC, UT 84115 ''You've got it made with WADE'' WE BUY TRADES.....Extended Warranties available, call for more informatioN. Visit Wade Auto Group online at www.wadeautogroup.com to see more pictures of this vehicle or call us at 801-701-1404 today to schedule your test drive.","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"3 Years/36,000 Miles",FALSE,Wade Auto Group,2.5i Premium,2013,Used,Provo,Dealer,Automatic,664,24,30
