red,green,blue,rowNum,listing_title,listing_distance_miles,listing_url,price,listingPriceRedu,Body Style,Drive Type,Engine,Mileage,Transmission,ATC Car ID,Fuel,Stock #,VIN,carFeaturesText,exterior,interior,sellerComment,Basic Warranty,Corrosion Warranty,Drivetrain Warranty,Roadside Assistance Warranty,newListingIndicator,Dealer,model,year,ownershipStatus,Location,sellerType,DriveTypeGeneral,numWordsinComment,CityMpg,HyMpg
69,69,69,55,Used 2015 Jeep Cherokee Latitude,603,/cars-for-sale/vehicledetails.xhtml?listingId=477561601&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,13800,FALSE,Sport Utility,2 wheel drive - front,4-Cylinder,11314,Automatic,AT-1C770301,Gasoline,Information Unavailable,Information Unavailable,Backup CameraBluetooth Hands-FreeCD PlayerCruise ControlHeated SeatsKeyless EntryPower LocksPower WindowsPremium AudioSteering Wheel Controls,#454545,#454545,"Jeep is in great condition and ready for a new owner. Title is SALVAGE. No frame, engine or flood damage at all. Damage was not severe. All repairs and paint were done by a professional. Car drives perfect. A/C ice cold, Excellent condition, Looks & drives great, Never seen snow, New tires, Satellite radio, Seats like new, Title in hand, Very clean interior, Well maintained. Only 11,300 miles.  $13,800 OBO. 6197870877",NA,NA,NA,NA,FALSE,Private Seller,Latitude,2015,Used,lmao,Private,Automatic,421,NA,NA
215,215,215,56,Used 2015 Jeep Cherokee Limited,637,/cars-for-sale/vehicledetails.xhtml?listingId=485292844&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,16500,FALSE,Sport Utility,4 wheel drive,4-Cylinder,46e3,Automatic,AT-1CECFB2C,Gasoline,Information Unavailable,1C4PJMDB0FW504049,Backup CameraBluetooth Hands-FreeCruise ControlHeated SeatsKeyless EntryLeather SeatsNavigationPortable Audio ConnectionPower LocksPower Windows,#D7D7D7,#000000,"All scheduled maintenance, Always garaged, Factory GPS system, Looks & drives great, New tires as of April 2018, Non-smoker, One owner, Satellite radio, Title in hand, Very clean interior, Well maintained",NA,NA,NA,NA,TRUE,Private Seller,Limited,2015,Used,lmao,Private,Automatic,204,NA,NA
255,255,255,57,Used 2016 Jeep Cherokee Sport,653,/cars-for-sale/vehicledetails.xhtml?listingId=463790531&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,18499,FALSE,Sport Utility,4 wheel drive,4 Cylinder,10375,Automatic,AT-1BA4E1C3,Information Unavailable,Information Unavailable,Information Unavailable,Backup CameraBluetooth Hands-FreeCD PlayerCruise ControlKeyless EntryPower LocksPower WindowsPremium WheelsSteering Wheel Controls,NA,#8B8B8B,"LIKE NEW  2016 Cherokee Sport. Four Wheel Drive. $18,499Save over $8,000.  Only 10,300 Miles. High way milesThis is a great car. 4 cylinder, great on gas . Good Power. Has Preferred Option Package, alloy wheels and moreNADA trade  in value is $18,950Sticker MSRP $27,015. Asking $18,499. best deal out there. This car is LIKE NEWWife got a new car this one must go. Have clean titlecall or tx 503-806-1525, A/C ice cold, All scheduled maintenance, All records, Looks & drives great, Mostly highway miles, No accidents, One owner, Perfect first car, Seats like new, Still under factory warranty, Title in hand, Very clean interior, Well maintained",NA,NA,NA,NA,FALSE,Private Seller,Sport,2016,Used,lmao,Private,Automatic,646,NA,NA
215,215,215,58,Used 2001 Jeep Cherokee Sport,659,/cars-for-sale/vehicledetails.xhtml?listingId=485182234&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,5500,FALSE,Sport Utility,4 wheel drive,4-Cylinder,162200,Automatic,AT-1CEB4B1A,Gasoline,Information Unavailable,1J4FF48S31L597631,CD PlayerCruise ControlLift KitPortable Audio ConnectionPower LocksPower WindowsPremium AudioPremium Wheels,#D7D7D7,#454545,"It's in great shape, and fun to drive but I have never wheeled it.I've owned it for 1.3 years, 162K miles, automatic, clean title in my name. Drove it to the mountain a bit last winter, mostly just commuted which is a waste of this Jeeps' off road potential. I've gotten some work done to it. It just got an oil change and a new handle on the back lift gate. Also within the last year: New ball upper and lower ball joints, 02 sensors, rear wiper switch, U joints, oil filter mount O ring, heater blower motor resistor, oil pressure sending unit, thermostat/thermostat seal, all control arm bushings, headlights, spark plugs, front end alignment, tie rod ends, drive line rebuilt etc. etc etc....31&quot; BFGs on a 2&quot; lift, window tint in the back 2 windows & liftgate window, white dashboard instrument background.Comes with a new front passenger panel with antenna and a gas tank protector for wheeling. Upholstery is in great shape (back seat in pic is pressed down not damaged), clean, all seat belts work, and seats work, aftermarket stereo head unit with AUX plug-in. Full aftermarket Rugged Ridge floor liner kit, 2 front, 1 full piece in the back seat and 1/2 tray in the back cab. 4 new wheels!Yes, I'm covering the current OR license plates with a bag of pork rinds.The bad:Replacement passenger front fender included because of a dent. Perfect color match.the corner of the drivers seat has some rips, could just get a seat cover.. (pictured)1 small dent on the passenger rear panel. (pictured)one corner of the front bumper plastics are a lighter scuffed grey (pictured)I did not clean it in these photos (see: mud), but it has been cleaned inside and out.New mud flaps, never installed, included! ",NA,NA,NA,NA,TRUE,Private Seller,Sport,2001,Used,lmao,Private,Automatic,1715,NA,NA
255,119,0,59,Used 2015 Jeep Cherokee Trailhawk,660,/cars-for-sale/vehicledetails.xhtml?listingId=476130287&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,26500,FALSE,Sport Utility,4 wheel drive,6-Cylinder,22800,Automatic,AT-1C612BEF,Gasoline,Information Unavailable,1C4PJMBS4FW685563,Backup CameraBluetooth Hands-FreeCruise ControlHeated SeatsKeyless EntryLeather SeatsNavigationPower LocksPower WindowsSecurity System,#FF7700,#000000,"Fully loaded with all the goodies!Engine: V6, 3.2 LiterTransmission: Automatic, 9-Spd Body Style: Sport UtilityKeyless start, Heated and Cooled Seats, Yakima Roofrack with Loadwarrior basket ($850 value), Full Size Spare Tire., A/C ice cold, All scheduled maintenance, Excellent condition, Looks & drives great, Mostly highway miles, No accidents, Non-smoker, One owner, Seats like new, Adjustable backseat, Road Group Rollover Mitigation, Braking and Traction, Hill Descent Control Hill Start Assist Control, Selec-Terrain Traction Stability Control, ABS (4-Wheel), Cold Weather Package",NA,NA,NA,NA,FALSE,Private Seller,Trailhawk,2015,Used,lmao,Private,Automatic,587,NA,NA
215,215,215,60,Used 2015 Jeep Cherokee Trailhawk,666,/cars-for-sale/vehicledetails.xhtml?listingId=482712276&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,20190,TRUE,Sport Utility,4 wheel drive,4-Cylinder,64365,Automatic,AT-1CC59AD4,Gasoline,Information Unavailable,1C4PJMBB0FW502644,Backup CameraBluetooth Hands-FreeCD PlayerCruise ControlLeather SeatsMulti-zone Climate ControlPower LocksPower WindowsSecurity System,#D7D7D7,#000000,"2015 Cherokee Trail hawk for sale. Purchase includes $2k extended transferable warranty good for 4+ years or up to 100k miles. Well maintained, second owner.",NA,NA,NA,NA,FALSE,Private Seller,Trailhawk,2015,Used,lmao,Private,Automatic,157,NA,NA
215,215,215,61,Used 2014 Jeep Cherokee Limited,730,/cars-for-sale/vehicledetails.xhtml?listingId=475239641&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,16900,FALSE,Sport Utility,2 wheel drive - front,6-Cylinder,52e3,Automatic,AT-1C5394D9,Gasoline,Information Unavailable,1C4PJLDS8EW114924,Backup CameraBluetooth Hands-FreeCruise ControlHeated SeatsKeyless EntryLeather SeatsNavigationPower LocksPower WindowsSecurity System,#D7D7D7,#000000,"LIMITED Edition!  Very well cared for, All scheduled maintenance, All records, Excellent condition, Factory GPS system, Fully loaded with all the goodies, Looks & drives great, Must see, No accidents, Seats like new, Very clean interior, Well maintained.  Clean title, all warranty work has been done through dealership. Call to take a look! BRAND NEW TIRES!",NA,NA,NA,NA,FALSE,Private Seller,Limited,2014,Used,lmao,Private,Automatic,358,NA,NA
5,81,141,62,Used 1996 Jeep Cherokee Classic,760,/cars-for-sale/vehicledetails.xhtml?listingId=484822271&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,3750,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,25e4,Automatic,AT-1CE5CCFF,Gasoline,Information Unavailable,Information Unavailable,CD PlayerLift KitPower LocksPower Windows,#05518D,#000000,"96 Jeep Cherokee Classic - Clean Title4.0L High Output 6cyl, 4spd automatic transmission, 4x4, 3&quot; ARB Old Man Emu lift, 31&quot; Toyo tires with great treadThe Cherokee is in really nice shape. Runs and drives very good. All around its in very good condition, mechanically and visually. Dark blue exterior and grey interior. Power windows and locks. Nice Sony cd player that sounds great. , Looks & drives great, Title in hand, Very clean interior, Well maintained, Non-smoker",NA,NA,NA,NA,FALSE,Private Seller,Classic,1996,Used,lmao,Private,Automatic,481,NA,NA
245,245,220,63,Used 1989 Jeep Cherokee Pioneer,784,/cars-for-sale/vehicledetails.xhtml?listingId=483241163&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,2500,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,19e4,Automatic,AT-1CCDACCB,Gasoline,Information Unavailable,1J4FJ38LXKL474542,CD PlayerLift KitPower LocksPower WindowsPremium WheelsTrailer Hitch,#F5F5DC,#A31B1B,NA,NA,NA,NA,NA,FALSE,Private Seller,Pioneer,1989,Used,lmao,Private,Automatic,NA,NA,NA
139,139,139,64,Used 2014 Jeep Cherokee Latitude,819,/cars-for-sale/vehicledetails.xhtml?listingId=469427150&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,19e3,FALSE,Sport Utility,All wheel drive,4-Cylinder,18750,Automatic,AT-1BFAE3CE,Gasoline,Information Unavailable,1C4PJMCB6EW223387,CD PlayerCruise ControlKeyless EntryPower LocksPower Windows,#8B8B8B,#000000,"A/C ice cold, All scheduled maintenance, All records, Always garaged, Excellent condition, Looks & drives great, Mostly highway miles, No accidents, Non-smoker, Perfect first car, Seats like new, Still under factory warranty, Very clean interior, Well maintained.Great car; only selling due to a deployment. Has original tires and mostly highway miles to/from work.",NA,NA,NA,NA,FALSE,Private Seller,Latitude,2014,Used,lmao,Private,Automatic,365,NA,NA
0,0,0,65,Used 2015 Jeep Cherokee,839,/cars-for-sale/vehicledetails.xhtml?listingId=479694211&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,14e3,FALSE,Hatchback,4 wheel drive - front,4-Cylinder,35575,Automatic,AT-1C978D83,Gasoline,Information Unavailable,1C4PJLAB1FW505984,Bluetooth Hands-FreeCD PlayerCruise ControlDVD PlayerKeyless EntryNavigationPower LocksPower Windows,#000000,#000000,"A/C ice cold, All scheduled maintenance, Excellent condition, Mostly highway miles, Must see, No accidents, One owner, Satellite radio, Seats like new, Title in hand, Very clean interior, Well maintained.  Call me or tex.  I may not see the email.  Thank you. Make me a offer.",NA,NA,NA,NA,FALSE,Private Seller,,2015,Used,lmao,Private,Automatic,276,NA,NA
215,215,215,66,Used 2015 Jeep Cherokee Latitude,844,/cars-for-sale/vehicledetails.xhtml?listingId=467344328&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,16e3,FALSE,Sport Utility,2 wheel drive - front,4-Cylinder,42e3,Automatic,AT-1BDB1BC8,Gasoline,Information Unavailable,1C4PJLCBXFW602033,Backup CameraBluetooth Hands-FreeCD PlayerCruise ControlKeyless EntryPortable Audio ConnectionPower LocksPower WindowsPremium AudioSteering Wheel Controls,#D7D7D7,#000000,"Original Owner. All Scheduled Maintenance. Perfect Condition. 2 Sets of Key Fobs. Automatic Lift Gate.  A/C ice cold.  All records, Excellent condition, Looks & drives great, No accidents, Non-smoker, Satellite radio, Seats like new, Very clean interior, Well maintained",NA,NA,NA,NA,FALSE,Private Seller,Latitude,2015,Used,lmao,Private,Automatic,270,NA,NA
227,19,19,67,Used 1999 Jeep Cherokee Sport,933,/cars-for-sale/vehicledetails.xhtml?listingId=484800934&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,6995,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,114952,Automatic,AT-1CE579A6,Gasoline,Information Unavailable,Information Unavailable,CD PlayerCruise ControlKeyless EntryPower LocksPower WindowsPremium WheelsTrailer Hitch,#E31313,#454545,"LOW MILES! Super Clean Interior, straight body, shiny paint and near new tires. This 1999 Jeep Cherokee has Power windows/Locks/Mirrors, Cruise Control, Automatic Transmission and Jeep's bullet proof 4.0L Inline 6 cylinder. The A/C blows cold but fan bearings are making noise. The right front window does not roll down from door switch but does from the driver door switch. Husky floor liners and cargo tray, JVC Stereo, Side Window Visors, Aluminum Wheels, Receiver hitch with 4-way flat wiring. This Jeep runs great and am only selling because I bought a new Jeep. Clean Carfax! Call or text 918.231.0873",NA,NA,NA,NA,FALSE,Private Seller,Sport,1999,Used,lmao,Private,Automatic,607,NA,NA
215,215,215,68,Used 2017 Jeep Cherokee Limited,956,/cars-for-sale/vehicledetails.xhtml?listingId=480440687&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,3e4,FALSE,Sport Utility,4 wheel drive,6-Cylinder,14901,Automatic,AT-1CA2F16F,Gasoline,Information Unavailable,1C4PJMBS1HW631060,Backup CameraBluetooth Hands-FreeCruise ControlHeated SeatsKeyless EntryLeather SeatsMulti-zone Climate ControlNavigationPortable Audio ConnectionPower Locks,#D7D7D7,#000000,Must view,NA,NA,NA,NA,FALSE,Private Seller,Limited,2017,Used,lmao,Private,Automatic,9,NA,NA
69,69,69,69,Used 2016 Jeep Cherokee Classic,966,/cars-for-sale/vehicledetails.xhtml?listingId=482663603&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,17499,FALSE,Sport Utility,2 wheel drive - front,4-Cylinder,42350,Automatic,AT-1CC4DCB3,Gasoline,Information Unavailable,Information Unavailable,NA,#454545,#000000,"It's a great reliable utility vehicle! Very nice and clean on the inside! All Leather! My jeep is still under full warranty up to 100,000 miles.",NA,NA,NA,NA,FALSE,Private Seller,Classic,2016,Used,lmao,Private,Automatic,144,NA,NA
139,139,139,70,Used 2014 Jeep Cherokee Sport,972,/cars-for-sale/vehicledetails.xhtml?listingId=469282153&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,14999,FALSE,Sport Utility,4 wheel drive,4-Cylinder,63e3,Automatic,AT-1BF8AD69,Gasoline,Information Unavailable,Information Unavailable,Bluetooth Hands-FreeCruise ControlKeyless EntryPower LocksPower WindowsPremium Audio,#8B8B8B,#454545,4x4!! A/C ice cold. All scheduled maintenance. Excellent condition. Looks & drives great. Very clean interior. Well maintained. BRAND NEW TIRES. 28 mpg!,NA,NA,NA,NA,FALSE,Private Seller,Sport,2014,Used,lmao,Private,Automatic,152,NA,NA
215,215,215,71,Used 2016 Jeep Cherokee Limited,1e3,/cars-for-sale/vehicledetails.xhtml?listingId=462751903&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,24500,FALSE,Hatchback,2 wheel drive - front,6 Cylinder,31500,Automatic,AT-1B95089F,Gasoline,Information Unavailable,1C4PJLDB7GW259133,Backup CameraBluetooth Hands-FreeCruise ControlHeated SeatsKeyless EntryLeather SeatsMulti-zone Climate ControlNavigationPortable Audio ConnectionPower Locks,#D7D7D7,#000000,"Immaculate vehicle Transferable extended warranty 5Yrs/100,000 miles expires 3/14/2021 ($65 to transfer) , A/C ice cold, All scheduled maintenance, All records, Always garaged, Excellent condition, Looks & drives great, No accidents, Non-smoker, Seats like new, Still under factory warranty, Very clean interior, Well maintained",NA,NA,NA,NA,FALSE,Private Seller,Limited,2016,Used,lmao,Private,Automatic,328,NA,NA
5,81,141,72,Used 2014 Jeep Cherokee Sport,1052,/cars-for-sale/vehicledetails.xhtml?listingId=460741229&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,10049,FALSE,Sport Utility,2 wheel drive - front,4-Cylinder,101500,Automatic,AT-1B765A6D,Gasoline,Information Unavailable,Information Unavailable,Bluetooth Hands-FreeCD PlayerCruise ControlKeyless EntryPortable Audio ConnectionPower LocksPower WindowsSteering Wheel Controls,#05518D,#000000,"Great one owner Jeep Cherokee in excellent condition.   The car has been under Blue Bonnet Dodge maintenance since new and runs perfectly. Just serviced in April.  It has never been wrecked and has never needed major maintenance.   I have the last service assessment in hand.The car can be seen by appointment at RBFCU in New Braunfels or near Lackland AFB during the work week.    Pictures were taken in the rain - the paint is perfect.    Great family and travel car.  This car has some great options and is very comfortable.  The actual gas is running between 28.4 and 31.2 actual MPG.       Everything works.  Bluetooth, USB ports, Info Screen, Voice Command and steering wheel controls.  Single Owner, New Tires, New Battery, April 2018 tune up,  A/C is ice cold, All scheduled maintenance, Non-Smoker, All records, Excellent condition, Looks & drives great, Nearly all highway miles, No accidents, One owner, Perfect first car, Very clean interior and exterior, Well maintained",NA,NA,NA,NA,FALSE,Private Seller,Sport,2014,Used,lmao,Private,Automatic,983,NA,NA
227,19,19,73,Used 2001 Jeep Cherokee Sport,1078,/cars-for-sale/vehicledetails.xhtml?listingId=485467820&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,5500,FALSE,Sport Utility,2 wheel drive - rear,6-Cylinder,139e3,Automatic,AT-1CEFA6AC,Gasoline,Information Unavailable,Information Unavailable,CD PlayerCruise ControlKeyless EntryPower LocksPower WindowsPremium WheelsSecurity SystemTrailer Hitch,#E31313,#454545,"Title in hand, 2001 Jeep  Cherokee  Sport (XJ), 139,000 Miles, two owner vehicle, new tires, well maintained, remote starter,  not a 4x4, asking $5,500, I don't need help selling the vehicle, call 903-619-2177  for more information.",NA,NA,NA,NA,TRUE,Private Seller,Sport,2001,Used,lmao,Private,Automatic,232,NA,NA
5,81,141,74,Used 2015 Jeep Cherokee Trailhawk,1136,/cars-for-sale/vehicledetails.xhtml?listingId=464319431&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26sellerTypes%3Dp%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D0%26endYear%3D2019%26modelCodeList%3DCHER%26makeCodeList%3DJEEP%26searchRadius%3D0&sellerTypes=p&startYear=1981&numRecords=100&firstRecord=0&endYear=2019&modelCodeList=CHER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=CHER,26e3,FALSE,Hatchback,4 wheel drive,6 Cylinder,26800,Automatic,AT-1BACF3C7,Gasoline,Information Unavailable,1C4PJMBS7FW704509,Backup CameraBluetooth Hands-FreeCruise ControlHeated SeatsKeyless EntryLeather SeatsNavigationPortable Audio ConnectionPower LocksPower Windows,#05518D,#000000,"2015 Jeep Cherokee Trailhawk is a must see! mileage will change because I'm still driving it., All scheduled maintenance, Excellent condition, Factory GPS system, Looks & drives great, No accidents, Non-smoker, One owner, Seats like new, Very clean interior, Well maintained",NA,NA,NA,NA,FALSE,Private Seller,Trailhawk,2015,Used,lmao,Private,Automatic,274,NA,NA
