red,green,blue,rowNum,listing_title,listing_distance_miles,listing_url,price,listingPriceRedu,Body Style,Drive Type,Engine,Mileage,Transmission,ATC Car ID,Fuel,Stock #,VIN,carFeaturesText,exterior,interior,sellerComment,Basic Warranty,Corrosion Warranty,Drivetrain Warranty,Roadside Assistance Warranty,newListingIndicator,Dealer,model,V5,year,ownershipStatus,Location,sellerType,DriveTypeGeneral,numWordsinComment,CityMpg,HyMpg
215,215,215,226,New 2018 Jeep Wrangler JK 4WD Unlimited Sport,34,/cars-for-sale/vehicledetails.xhtml?listingId=473057433&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D200%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=200&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,35831,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,3,Automatic,AT-1C324899,Gasoline,J18239A,1C4BJWDG0JL835368,4 Wheel Disc Brakes4 Wheel DriveAM/FM StereoAir Bag - DriverAir Bag - PassengerAir ConditioningBrakes-ABS-4 WheelBucket SeatsCD PlayerChild Safety Locks,#D7D7D7,#000000,"2018 Jeep Wrangler JK Unlimited Sport S Bright White Clearcoat 4D Sport Utility 3.6L 6-Cylinder 5-Speed Automatic 4WDTo see more vehicles like this one right here just click on http://www.saltlakevalleychryslerdodgera mjeep.com/ or dial 801-484-8755.  *Sales price includes $1000 finance discount. You must finance or lease with Ally Bank,  Chrysler Capital or one of our Credit Unions to obtain the $500 finance discount. Factory subsidized interest rate loans are not eligible. If you do not finance or lease, then you are not eligible for the $1,000 finance discount and your sale price will increase by $1,000 - Exp. 12/31/2021","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,Salt Lake Valley Chrysler Dodge Jeep RAM,JK 4WD Unlimited Sport,NA,2018,New,Provo,Dealer,Automatic,631,17,21
139,139,139,227,New 2018 Jeep Wrangler JK 4WD Sport,34,/cars-for-sale/vehicledetails.xhtml?listingId=468394637&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D200%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=200&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,33943,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,4,Automatic,AT-1BEB228D,Gasoline,J18177A,1C4AJWAG8JL805566,4 Wheel Disc Brakes4 Wheel DriveAM/FM StereoAir Bag - DriverAir Bag - PassengerBrakes-ABS-4 WheelBucket SeatsCD PlayerCloth SeatsCruise Control,#8B8B8B,#000000,"2018 Jeep Wrangler JK Sport S Billet Silver Metallic 2D Sport Utility 3.6L V6 24V VVT 5-Speed Automatic 4WDTo see more vehicles like this one right here just click on http://www.saltlakevalleychryslerdodgera mjeep.com/ or dial 801-484-8755.  *Sales price includes $1000 finance discount. You must finance or lease with Ally Bank,  Chrysler Capital or one of our Credit Unions to obtain the $500 finance discount. Factory subsidized interest rate loans are not eligible. If you do not finance or lease, then you are not eligible for the $1,000 finance discount and your sale price will increase by $1,000 - Exp. 12/31/2021","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,Salt Lake Valley Chrysler Dodge Jeep RAM,JK 4WD Sport,NA,2018,New,Provo,Dealer,Automatic,621,17,21
215,215,215,228,New 2018 Jeep Wrangler JK 4WD Unlimited Sport,34,/cars-for-sale/vehicledetails.xhtml?listingId=468739010&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D200%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=200&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,34631,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,3,Automatic,AT-1BF063C2,Gasoline,J18186A,1C4BJWDG0JL805237,4 Wheel Disc Brakes4 Wheel DriveAM/FM StereoAir Bag - DriverAir Bag - PassengerAir ConditioningBrakes-ABS-4 WheelBucket SeatsCD PlayerChild Safety Locks,#D7D7D7,#000000,"2018 Jeep Wrangler JK Unlimited Sport S Bright White Clearcoat 4D Sport Utility 3.6L 6-Cylinder 5-Speed Automatic 4WDTo see more vehicles like this one right here just click on http://www.saltlakevalleychryslerdodgera mjeep.com/ or dial 801-484-8755.  *Sales price includes $1000 finance discount. You must finance or lease with Ally Bank,  Chrysler Capital or one of our Credit Unions to obtain the $500 finance discount. Factory subsidized interest rate loans are not eligible. If you do not finance or lease, then you are not eligible for the $1,000 finance discount and your sale price will increase by $1,000 - Exp. 12/31/2021","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,Salt Lake Valley Chrysler Dodge Jeep RAM,JK 4WD Unlimited Sport,NA,2018,New,Provo,Dealer,Automatic,631,17,21
245,245,220,229,New 2018 Jeep Wrangler JK 4WD Sport,34,/cars-for-sale/vehicledetails.xhtml?listingId=468739011&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D200%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=200&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,33087,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,4,Automatic,AT-1BF063C3,Gasoline,J18189A,1C4AJWAG6JL805517,4 Wheel Disc Brakes4 Wheel DriveAM/FM StereoAir Bag - DriverAir Bag - PassengerBrakes-ABS-4 WheelBucket SeatsCD PlayerCloth SeatsCruise Control,#F5F5DC,#000000,"2018 Jeep Wrangler JK Sport S Gobi Clearcoat 2D Sport Utility 3.6L V6 24V VVT 5-Speed Automatic 4WDTo see more vehicles like this one right here just click on http://www.saltlakevalleychryslerdodgera mjeep.com/ or dial 801-484-8755.  *Sales price includes $1000 finance discount. You must finance or lease with Ally Bank,  Chrysler Capital or one of our Credit Unions to obtain the $500 finance discount. Factory subsidized interest rate loans are not eligible. If you do not finance or lease, then you are not eligible for the $1,000 finance discount and your sale price will increase by $1,000 - Exp. 12/31/2021","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,Salt Lake Valley Chrysler Dodge Jeep RAM,JK 4WD Sport,NA,2018,New,Provo,Dealer,Automatic,613,17,21
227,19,19,230,New 2018 Jeep Wrangler JK 4WD Sport,34,/cars-for-sale/vehicledetails.xhtml?listingId=469353812&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D200%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=200&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,33087,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,3,Automatic,AT-1BF9C554,Gasoline,J18199A,1C4AJWAG4JL805516,4 Wheel Disc Brakes4 Wheel DriveAM/FM StereoAir Bag - DriverAir Bag - PassengerBrakes-ABS-4 WheelBucket SeatsCD PlayerCloth SeatsCruise Control,#E31313,#000000,"2018 Jeep Wrangler JK Sport S Red Clearcoat 2D Sport Utility 3.6L V6 24V VVT 5-Speed Automatic 4WDTo see more vehicles like this one right here just click on http://www.saltlakevalleychryslerdodgera mjeep.com/ or dial 801-484-8755.  *Sales price includes $1000 finance discount. You must finance or lease with Ally Bank,  Chrysler Capital or one of our Credit Unions to obtain the $500 finance discount. Factory subsidized interest rate loans are not eligible. If you do not finance or lease, then you are not eligible for the $1,000 finance discount and your sale price will increase by $1,000 - Exp. 12/31/2021","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,Salt Lake Valley Chrysler Dodge Jeep RAM,JK 4WD Sport,NA,2018,New,Provo,Dealer,Automatic,612,17,21
215,215,215,231,New 2018 Jeep Wrangler JK 4WD Rubicon,34,/cars-for-sale/vehicledetails.xhtml?listingId=468219230&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D200%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=200&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,38597,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,4,Automatic,AT-1BE8755E,Gasoline,J18169A,1C4BJWCG4JL805808,4 Wheel Disc Brakes4 Wheel DriveAM/FM StereoAir Bag - DriverAir Bag - PassengerAir ConditioningAudio-Satellite RadioBrakes-ABS-4 WheelBucket SeatsCD Player,#D7D7D7,#000000,"2018 Jeep Wrangler JK Rubicon Bright White Clearcoat 2D Sport Utility 3.6L V6 24V VVT 5-Speed Automatic 4WDTo see more vehicles like this one right here just click on http://www.saltlakevalleychryslerdodgera mjeep.com/ or dial 801-484-8755.  *Sales price includes $1000 finance discount. You must finance or lease with Ally Bank,  Chrysler Capital or one of our Credit Unions to obtain the $500 finance discount. Factory subsidized interest rate loans are not eligible. If you do not finance or lease, then you are not eligible for the $1,000 finance discount and your sale price will increase by $1,000 - Exp. 12/31/2021","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,Salt Lake Valley Chrysler Dodge Jeep RAM,JK 4WD Rubicon,NA,2018,New,Provo,Dealer,Automatic,621,17,21
255,255,255,232,New 2018 Jeep Wrangler JK 4WD Unlimited Rubicon,34,/cars-for-sale/vehicledetails.xhtml?listingId=469685116&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D200%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=200&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,42934,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,7,Automatic,AT-1BFED37C,Gasoline,J18213A,1C4BJWFG7JL805457,4 Wheel Disc Brakes4 Wheel DriveAM/FM StereoAir Bag - DriverAir Bag - PassengerAir ConditioningAudio-Satellite RadioBrakes-ABS-4 WheelBucket SeatsCD Player,NA,#000000,"2018 Jeep Wrangler JK Unlimited Rubicon Rhino Clearcoat 4D Sport Utility 3.6L 6-Cylinder 5-Speed Automatic 4WDTo see more vehicles like this one right here just click on http://www.saltlakevalleychryslerdodgera mjeep.com/ or dial 801-484-8755.  *Sales price includes $1000 finance discount. You must finance or lease with Ally Bank,  Chrysler Capital or one of our Credit Unions to obtain the $500 finance discount. Factory subsidized interest rate loans are not eligible. If you do not finance or lease, then you are not eligible for the $1,000 finance discount and your sale price will increase by $1,000 - Exp. 12/31/2021","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,Salt Lake Valley Chrysler Dodge Jeep RAM,JK 4WD Unlimited Rubicon,NA,2018,New,Provo,Dealer,Automatic,624,17,21
255,255,255,233,New 2018 Jeep Wrangler JK 4WD Unlimited Sport,34,/cars-for-sale/vehicledetails.xhtml?listingId=480277234&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D200%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=200&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,31950,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,4,Automatic,AT-1CA072F2,Gasoline,J18363A,1C4BJWDG2JL907140,4 Wheel Disc Brakes4 Wheel DriveAM/FM StereoAir Bag - DriverAir Bag - PassengerAir ConditioningBrakes-ABS-4 WheelBucket SeatsCD PlayerChild Safety Locks,NA,#000000,"2018 Jeep Wrangler JK Unlimited Sport Rhino Clearcoat 4D Sport Utility 3.6L 6-Cylinder 5-Speed Automatic 4WDTo see more vehicles like this one right here just click on http://www.saltlakevalleychryslerdodgera mjeep.com/ or dial 801-484-8755.  *Sales price includes $1000 finance discount. You must finance or lease with Ally Bank,  Chrysler Capital or one of our Credit Unions to obtain the $500 finance discount. Factory subsidized interest rate loans are not eligible. If you do not finance or lease, then you are not eligible for the $1,000 finance discount and your sale price will increase by $1,000 - Exp. 12/31/2021","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,Salt Lake Valley Chrysler Dodge Jeep RAM,JK 4WD Unlimited Sport,NA,2018,New,Provo,Dealer,Automatic,622,17,21
69,69,69,234,New 2018 Jeep Wrangler JK 4WD Unlimited Sport,34,/cars-for-sale/vehicledetails.xhtml?listingId=480734675&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D200%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=200&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,36354,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,3,Automatic,AT-1CA76DD3,Gasoline,J18374A,1C4BJWDG9JL887338,4 Wheel Disc Brakes4 Wheel DriveAM/FM StereoAir Bag - DriverAir Bag - PassengerAir ConditioningBrakes-ABS-4 WheelBucket SeatsCD PlayerChild Safety Locks,#454545,#000000,"2018 Jeep Wrangler JK Unlimited Sport S Crystal Metallic 4D Sport Utility 3.6L 6-Cylinder 5-Speed Automatic 4WDTo see more vehicles like this one right here just click on http://www.saltlakevalleychryslerdodgera mjeep.com/ or dial 801-484-8755.  *Sales price includes $1000 finance discount. You must finance or lease with Ally Bank,  Chrysler Capital or one of our Credit Unions to obtain the $500 finance discount. Factory subsidized interest rate loans are not eligible. If you do not finance or lease, then you are not eligible for the $1,000 finance discount and your sale price will increase by $1,000 - Exp. 12/31/2021","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,Salt Lake Valley Chrysler Dodge Jeep RAM,JK 4WD Unlimited Sport,NA,2018,New,Provo,Dealer,Automatic,625,17,21
215,215,215,235,New 2018 Jeep Wrangler JK 4WD Unlimited Sport,34,/cars-for-sale/vehicledetails.xhtml?listingId=472825399&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D200%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=200&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,35569,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,3,Automatic,AT-1C2EBE37,Gasoline,J18235A,1C4BJWDG2JL837199,4 Wheel Disc Brakes4 Wheel DriveAM/FM StereoAir Bag - DriverAir Bag - PassengerAir ConditioningBrakes-ABS-4 WheelBucket SeatsCD PlayerChild Safety Locks,#D7D7D7,#000000,"2018 Jeep Wrangler JK Unlimited Sport S Bright White Clearcoat 4D Sport Utility 3.6L 6-Cylinder 5-Speed Automatic 4WDTo see more vehicles like this one right here just click on http://www.saltlakevalleychryslerdodgera mjeep.com/ or dial 801-484-8755.  *Sales price includes $1000 finance discount. You must finance or lease with Ally Bank,  Chrysler Capital or one of our Credit Unions to obtain the $500 finance discount. Factory subsidized interest rate loans are not eligible. If you do not finance or lease, then you are not eligible for the $1,000 finance discount and your sale price will increase by $1,000 - Exp. 12/31/2021","3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,Salt Lake Valley Chrysler Dodge Jeep RAM,JK 4WD Unlimited Sport,NA,2018,New,Provo,Dealer,Automatic,631,17,21
36,139,21,236,Used 2013 Jeep Wrangler Sport,34,/cars-for-sale/vehicledetails.xhtml?listingId=483762100&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D200%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=200&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,25500,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,66102,Automatic,AT-1CD59FB4,Gasoline,J18274B,1C4BJWDG2DL698065,4 Wheel Disc Brakes4 Wheel Drive5 Passenger SeatingAM/FM StereoAdditional Power Outlet(s)Air Bag - DriverAir Bag - PassengerAir ConditioningBrakes-ABS-4 WheelBucket Seats,#248B15,#000000,"***NON-SMOKER***, ***LOW MILES***, ***CLEAN CARFAX***, NOT A RENTAL VEHICLE.Clean CARFAX.Awards:* 2013 KBB.com Best Resale Value AwardsTo see more vehicles like this one right here just click on http://www.saltlakevalleychryslerdodgera mjeep.com/ or dial 801-484-8755. - - - 2013 Jeep Wrangler Unlimited 4WD 4dr Sport - - -","3 Years/36,000 Miles","5 Years/100,000 Miles","5 Years/100,000 Miles","5 Years/100,000 Miles",FALSE,Salt Lake Valley Chrysler Dodge Jeep RAM,Sport,NA,2013,Used,Provo,Dealer,Automatic,323,17,21
69,69,69,237,New 2018 Jeep Wrangler 4WD Unlimited Rubicon,34,/cars-for-sale/vehicledetails.xhtml?listingId=484071085&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D200%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=200&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,46030,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,4,Automatic,AT-1CDA56AD,Gasoline,J18447A,1C4HJXFG7JW206783,4 Wheel Disc Brakes4 Wheel DriveAM/FM StereoAir Bag - DriverAir Bag - PassengerAir Bag - SideAir ConditioningAudio-Satellite RadioBrakes-ABS-4 WheelBucket Seats,#454545,#000000,2018 Jeep Wrangler Unlimited Rubicon Crystal Metallic 4D Sport Utility 3.6L 6-Cylinder 8-Speed Automatic 4WDTo see more vehicles like this one right here just click on http://www.saltlakevalleychryslerdodgera mjeep.com/ or dial 801-484-8755. - - - 2018 Jeep Wrangler Unlimited Rubicon 4x4 - - -,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,Salt Lake Valley Chrysler Dodge Jeep RAM,4WD Unlimited Rubicon,2 Years/Unlimited Miles,2018,New,Provo,Dealer,Automatic,294,17,21
69,69,69,238,New 2018 Jeep Wrangler 4WD Unlimited Rubicon,34,/cars-for-sale/vehicledetails.xhtml?listingId=483950182&zip=84604&referrer=%2Fcars-for-sale%2Fsearchresults.xhtml%3Fzip%3D84604%26startYear%3D1981%26numRecords%3D100%26sortBy%3Drelevance%26incremental%3Dall%26firstRecord%3D200%26endYear%3D2019%26modelCodeList%3DWRANGLER%26makeCodeList%3DJEEP%26searchRadius%3D0&startYear=1981&numRecords=100&firstRecord=200&endYear=2019&modelCodeList=WRANGLER&makeCodeList=JEEP&searchRadius=0&makeCode1=JEEP&modelCode1=WRANGLER,47525,FALSE,Sport Utility,4 wheel drive - rear,6-Cylinder,4,Automatic,AT-1CD87E66,Gasoline,J18442A,1C4HJXFG6JW215622,4 Wheel Disc Brakes4 Wheel DriveAM/FM StereoAir Bag - DriverAir Bag - PassengerAir Bag - SideAir ConditioningAudio-Satellite RadioBrakes-ABS-4 WheelBucket Seats,#454545,#000000,2018 Jeep Wrangler Unlimited Rubicon Gray Clearcoat 4D Sport Utility 3.6L 6-Cylinder 8-Speed Automatic 4WDTo see more vehicles like this one right here just click on http://www.saltlakevalleychryslerdodgera mjeep.com/ or dial 801-484-8755. - - - 2018 Jeep Wrangler Unlimited Rubicon 4x4 - - -,"3 Years/36,000 Miles","5 Years/60,000 Miles",5 Years/Unlimited Miles,"5 Years/60,000 Miles",FALSE,Salt Lake Valley Chrysler Dodge Jeep RAM,4WD Unlimited Rubicon,2 Years/Unlimited Miles,2018,New,Provo,Dealer,Automatic,292,17,21
